id,scores_available,title,question_set,date,location
43857,True,"Квиз, плиз! SPB",551,"26 августа/Пятница, 19:30",Ресторан ParkKing
43858,True,"Квиз, плиз! SPB",550,"27 августа/Суббота, 15:30",Grand Bianco
43859,True,"Квиз, плиз! SPB",551,"27 августа/Суббота, 19:30",Ресторан ParkKing
43862,True,"Квиз, плиз! SPB",551,"28 августа/Воскресенье, 15:30",Grand Bianco
43916,True,"Квиз, плиз! [стрим] SPB",251,"20 августа/Суббота, 20:00","Везде, где есть интернет"
43917,True,"Квиз, плиз! [стрим] SPB",252,"21 августа/Воскресенье, 20:00","Везде, где есть интернет"
44114,True,"Квиз, плиз! SPB",552,"30 августа/Вторник, 19:30",Grand Bianco
44115,True,"Квиз, плиз! SPB",553,"30 августа/Вторник, 19:30",Puberty
44117,True,"Квиз, плиз! SPB",552,"31 августа/Среда, 19:30",Ресторан ParkKing
44118,True,[новички] SPB,553,"1 сентября/Четверг, 19:30",Grand Bianco
44119,True,"Квиз, плиз! SPB",554,"2 сентября/Пятница, 19:30",ЦИНЬ
44120,True,"Квиз, плиз! SPB",552,"2 сентября/Пятница, 19:30",Rossi's Club
44121,True,"Квиз, плиз! SPB",554,"3 сентября/Суббота, 16:00",Puberty
44122,True,"Квиз, плиз! SPB",553,"3 сентября/Суббота, 19:30",Дворец Олимпия
44123,True,"Квиз, плиз! SPB",554,"4 сентября/Воскресенье, 15:30",Grand Bianco
44202,True,"Квиз, плиз! [стрим] SPB",253,"26 августа/Пятница, 20:00","Везде, где есть интернет"
44203,True,"Квиз, плиз! [стрим] SPB",254,"27 августа/Суббота, 20:00","Везде, где есть интернет"
44443,True,"Квиз, плиз! SPB",555,"6 сентября/Вторник, 19:30",Grand Bianco
44444,True,"Квиз, плиз! SPB",556,"6 сентября/Вторник, 19:30",Puberty
44445,True,"Квиз, плиз! SPB",555,"7 сентября/Среда, 19:30",Puberty
44491,True,[300к1] SPB,4,"8 сентября/Четверг, 19:30",ЦИНЬ
44492,True,"Квиз, плиз! SPB",556,"8 сентября/Четверг, 19:30",Дворец Олимпия
44493,True,[новички] SPB,557,"9 сентября/Пятница, 19:30",ЦИНЬ
44494,True,"Квиз, плиз! SPB",555,"9 сентября/Пятница, 19:30",Rossi's Club
44495,True,"Квиз, плиз! SPB",557,"9 сентября/Пятница, 19:30",Ресторан ParkKing
44497,True,"Квиз, плиз! SPB",556,"10 сентября/Суббота, 16:00",Puberty
44498,True,[300к1] SPB,4,"11 сентября/Воскресенье, 15:30",Grand Bianco
44500,True,"Квиз, плиз! SPB",557,"11 сентября/Воскресенье, 16:00",Puberty
44501,True,"Квиз, плиз! [стрим] SPB",255,"2 сентября/Пятница, 20:00","Везде, где есть интернет"
44502,True,"Квиз, плиз! [стрим] SPB",256,"3 сентября/Суббота, 20:00","Везде, где есть интернет"
44611,True,"Квиз, плиз! SPB",558,"13 сентября/Вторник, 19:30",Puberty
44612,True,"Квиз, плиз! SPB",559,"13 сентября/Вторник, 19:30",Rossi's Club
44695,True,"Квиз, плиз! SPB",560,"14 сентября/Среда, 19:30",Grand Bianco
44697,True,"Квиз, плиз! SPB",559,"15 сентября/Четверг, 19:30",Grand Bianco
44699,True,"Квиз, плиз! SPB",560,"16 сентября/Пятница, 19:30",Ресторан ParkKing
44701,True,"Квиз, плиз! SPB",560,"17 сентября/Суббота, 16:00",Puberty
44702,True,"Квиз, плиз! SPB",559,"17 сентября/Суббота, 19:30",Ресторан ParkKing
44705,True,"Квиз, плиз! SPB",558,"18 сентября/Воскресенье, 19:30",Дворец Олимпия
44807,True,"Квиз, плиз! [стрим] SPB",257,"9 сентября/Пятница, 20:00","Везде, где есть интернет"
44810,True,"Квиз, плиз! [стрим] SPB",258,"10 сентября/Суббота, 20:00","Везде, где есть интернет"
44815,True,[новички] SPB,558,"16 сентября/Пятница, 19:30",ЦИНЬ
44984,True,"Квиз, плиз! SPB",562,"20 сентября/Вторник, 19:30",Grand Bianco
44985,True,"Квиз, плиз! SPB",561,"20 сентября/Вторник, 19:30",Puberty
44987,True,"Квиз, плиз! SPB",563,"21 сентября/Среда, 19:30",Ресторан ParkKing
44988,True,"Квиз, плиз! SPB",562,"22 сентября/Четверг, 19:30",Дворец Олимпия
44989,True,"Квиз, плиз! SPB",561,"23 сентября/Пятница, 19:30",Rossi's Club
44990,True,"Квиз, плиз! SPB",562,"23 сентября/Пятница, 19:30",Ресторан ParkKing
44991,True,"Квиз, плиз! SPB",561,"24 сентября/Суббота, 15:30",Grand Bianco
44994,True,"Квиз, плиз! SPB",563,"24 сентября/Суббота, 19:30",Дворец Олимпия
44995,True,"Квиз, плиз! SPB",563,"25 сентября/Воскресенье, 15:30",Grand Bianco
45001,True,"Квиз, плиз! [стрим] SPB",259,"16 сентября/Пятница, 20:00","Везде, где есть интернет"
45002,True,"Квиз, плиз! [стрим] SPB",260,"17 сентября/Суббота, 20:00","Везде, где есть интернет"
45278,False,"Квиз, плиз! SPB",564,"27 сентября/Вторник, 19:30",Grand Bianco
45279,True,"Квиз, плиз! SPB",565,"27 сентября/Вторник, 19:30",Puberty
45281,True,"Квиз, плиз! SPB",565,"28 сентября/Среда, 19:30",Grand Bianco
45284,True,[новички] SPB,566,"29 сентября/Четверг, 19:30",ЦИНЬ
45285,True,"Квиз, плиз! SPB",564,"29 сентября/Четверг, 19:30",Дворец Олимпия
45287,True,"Квиз, плиз! SPB",564,"30 сентября/Пятница, 19:30",Rossi's Club
45288,True,"Квиз, плиз! SPB",566,"30 сентября/Пятница, 19:30",Ресторан ParkKing
45290,True,[300к1] SPB,4,"1 октября/Суббота, 15:30",Ресторан ParkKing
45291,True,"Квиз, плиз! SPB",565,"1 октября/Суббота, 19:30",Ресторан ParkKing
45292,True,"Квиз, плиз! SPB",566,"2 октября/Воскресенье, 15:30",Grand Bianco
45295,True,"Квиз, плиз! [стрим] SPB",261,"23 сентября/Пятница, 20:00","Везде, где есть интернет"
45296,True,"Квиз, плиз! [стрим] SPB",262,"24 сентября/Суббота, 20:00","Везде, где есть интернет"
45549,True,"Квиз, плиз! SPB",567,"4 октября/Вторник, 19:30",Grand Bianco
45550,True,"Квиз, плиз! SPB",568,"5 октября/Среда, 19:30",Grand Bianco
45552,True,"Квиз, плиз! SPB",569,"6 октября/Четверг, 19:30",Grand Bianco
45553,False,"Квиз, плиз! SPB",568,"6 октября/Четверг, 19:30",Дворец Олимпия
45555,True,[новички] SPB,569,"7 октября/Пятница, 19:30",ЦИНЬ
45557,True,"Квиз, плиз! SPB",567,"7 октября/Пятница, 19:30",Ресторан ParkKing
45558,True,"Квиз, плиз! SPB",568,"8 октября/Суббота, 15:30",Grand Bianco
45564,True,"Квиз, плиз! SPB",569,"9 октября/Воскресенье, 15:30",Grand Bianco
45690,True,"Квиз, плиз! [стрим] SPB",263,"30 сентября/Пятница, 20:00","Везде, где есть интернет"
45693,True,"Квиз, плиз! [стрим] SPB",264,"1 октября/Суббота, 20:00","Везде, где есть интернет"
45874,True,"Квиз, плиз! [стрим] SPB",265,"7 октября/Пятница, 20:00","Везде, где есть интернет"
45875,True,"Квиз, плиз! [стрим] SPB",266,"8 октября/Суббота, 20:00","Везде, где есть интернет"
45905,True,"Квиз, плиз! SPB",570,"11 октября/Вторник, 19:30",Grand Bianco
45906,True,"Квиз, плиз! SPB",571,"11 октября/Вторник, 19:30",Puberty
45908,True,"Квиз, плиз! SPB",572,"12 октября/Среда, 19:30",Puberty
45909,True,[новички] SPB,572,"12 октября/Среда, 19:30",ЦИНЬ
45910,True,"Квиз, плиз! SPB",571,"13 октября/Четверг, 19:30",Grand Bianco
45911,True,[300к1] SPB,4,"13 октября/Четверг, 19:30",Дворец Олимпия
45914,True,"Квиз, плиз! SPB",570,"14 октября/Пятница, 19:30",Rossi's Club
45915,True,"Квиз, плиз! SPB",571,"14 октября/Пятница, 19:30",Ресторан ParkKing
45917,True,"Квиз, плиз! SPB",572,"15 октября/Суббота, 19:30",Ресторан ParkKing
45919,True,"Квиз, плиз! SPB",570,"16 октября/Воскресенье, 15:30",Grand Bianco
46182,True,"Квиз, плиз! SPB",573,"18 октября/Вторник, 19:30",Grand Bianco
46184,True,"Квиз, плиз! SPB",574,"19 октября/Среда, 19:30",Grand Bianco
46186,True,"Квиз, плиз! SPB",575,"20 октября/Четверг, 19:30",Grand Bianco
46187,True,[новички] SPB,575,"20 октября/Четверг, 19:30",ЦИНЬ
46188,True,"Квиз, плиз! SPB",573,"21 октября/Пятница, 19:30",Rossi's Club
46189,True,"Квиз, плиз! SPB",574,"21 октября/Пятница, 19:30",Ресторан ParkKing
46190,True,"Квиз, плиз! SPB",573,"22 октября/Суббота, 16:00",Puberty
46192,True,"Квиз, плиз! SPB",574,"23 октября/Воскресенье, 15:30",Grand Bianco
46194,True,"Квиз, плиз! SPB",575,"23 октября/Воскресенье, 19:30",Ресторан ParkKing
46195,True,"Квиз, плиз! [стрим] SPB",267,"14 октября/Пятница, 20:00","Везде, где есть интернет"
46196,True,"Квиз, плиз! [стрим] SPB",268,"15 октября/Суббота, 20:00","Везде, где есть интернет"
46453,True,"Квиз, плиз! SPB",576,"25 октября/Вторник, 19:30",Puberty
46455,True,"Квиз, плиз! [стрим] SPB",269,"21 октября/Пятница, 20:00","Везде, где есть интернет"
46456,True,"Квиз, плиз! SPB",577,"26 октября/Среда, 19:30",ЦИНЬ
46457,True,"Квиз, плиз! SPB",576,"27 октября/Четверг, 19:30",Grand Bianco
46458,True,[HALLOWEEN] SPB,2,"27 октября/Четверг, 19:30",ЦИНЬ
46459,True,"Квиз, плиз! SPB",577,"28 октября/Пятница, 19:30",Rossi's Club
46460,True,"Квиз, плиз! SPB",578,"28 октября/Пятница, 19:30",Ресторан ParkKing
46461,True,[новички] SPB,578,"28 октября/Пятница, 19:30",ЦИНЬ
46464,True,"Квиз, плиз! SPB",576,"29 октября/Суббота, 19:30",Ресторан ParkKing
46466,True,"Квиз, плиз! SPB",578,"30 октября/Воскресенье, 16:00",Ресторан ParkKing
46467,True,[HALLOWEEN] SPB,2,"30 октября/Воскресенье, 19:30",Руки ВВерх! Бар
46468,True,"Квиз, плиз! [стрим] SPB",270,"22 октября/Суббота, 20:00","Везде, где есть интернет"
46774,True,"Квиз, плиз! SPB",579,"1 ноября/Вторник, 19:30",Puberty
46777,True,"Квиз, плиз! SPB",579,"2 ноября/Среда, 19:30",Ресторан ParkKing
46779,True,"Квиз, плиз! SPB",579,"3 ноября/Четверг, 19:30",Ресторан ParkKing
46780,True,"Квиз, плиз! SPB",580,"3 ноября/Четверг, 19:30",Rossi's Club
46781,True,"Квиз, плиз! SPB",580,"4 ноября/Пятница, 15:30",Grand Bianco
46782,True,[новички] SPB,581,"4 ноября/Пятница, 19:30",ЦИНЬ
46783,True,"Квиз, плиз! SPB",581,"4 ноября/Пятница, 19:30",Ресторан ParkKing
46785,True,"Квиз, плиз! SPB",581,"5 ноября/Суббота, 15:30",Grand Bianco
46789,True,"Квиз, плиз! SPB",580,"6 ноября/Воскресенье, 15:30",Grand Bianco
46952,True,"Квиз, плиз! [стрим] SPB",271,"28 октября/Пятница, 20:00","Везде, где есть интернет"
46953,True,"Квиз, плиз! [стрим] SPB",272,"29 октября/Суббота, 20:00","Везде, где есть интернет"
47107,True,"Квиз, плиз! SPB",582,"8 ноября/Вторник, 19:30",Grand Bianco
47108,True,"Квиз, плиз! SPB",583,"8 ноября/Вторник, 19:30",Puberty
47109,True,[HALLOWEEN] SPB,2,"9 ноября/Среда, 19:30",Grand Bianco
47110,True,"Квиз, плиз! SPB",582,"9 ноября/Среда, 19:30",Ресторан ParkKing
47111,True,"Квиз, плиз! SPB",582,"10 ноября/Четверг, 19:30",Grand Bianco
47112,False,"Квиз, плиз! SPB",583,"10 ноября/Четверг, 19:30",ЦИНЬ
47118,True,"Квиз, плиз! SPB",584,"11 ноября/Пятница, 19:30",Rossi's Club
47120,True,[новички] SPB,584,"11 ноября/Пятница, 19:30",ЦИНЬ
47122,True,"Квиз, плиз! SPB",584,"12 ноября/Суббота, 16:00",Puberty
47123,True,"Квиз, плиз! SPB",582,"12 ноября/Суббота, 19:30",Ресторан ParkKing
47124,True,"Квиз, плиз! SPB",584,"13 ноября/Воскресенье, 15:30",Grand Bianco
47127,True,"Квиз, плиз! SPB",583,"13 ноября/Воскресенье, 16:00",Puberty
47132,True,"Квиз, плиз! [стрим] SPB",273,"4 ноября/Пятница, 20:00","Везде, где есть интернет"
47133,True,"Квиз, плиз! [стрим] SPB",274,"5 ноября/Суббота, 20:00","Везде, где есть интернет"
47608,True,"Квиз, плиз! SPB",585,"15 ноября/Вторник, 19:30",Grand Bianco
47609,True,"Квиз, плиз! SPB",586,"16 ноября/Среда, 19:30",Grand Bianco
47611,True,"Квиз, плиз! SPB",586,"17 ноября/Четверг, 19:30",Grand Bianco
47614,True,"Квиз, плиз! SPB",585,"17 ноября/Четверг, 19:30",Дворец Олимпия
47616,True,"Квиз, плиз! SPB",587,"18 ноября/Пятница, 19:30",Ресторан ParkKing
47617,True,"Квиз, плиз! SPB",587,"18 ноября/Пятница, 19:30",Rossi's Club
47619,True,[новички] SPB,587,"19 ноября/Суббота, 15:30",Grand Bianco
47621,True,"Квиз, плиз! SPB",586,"19 ноября/Суббота, 19:30",Ресторан ParkKing
47622,True,"Квиз, плиз! SPB",585,"20 ноября/Воскресенье, 15:30",Grand Bianco
47624,True,"Квиз, плиз! SPB",587,"20 ноября/Воскресенье, 19:30",Дворец Олимпия
47625,True,"Квиз, плиз! [стрим] SPB",275,"11 ноября/Пятница, 20:00","Везде, где есть интернет"
47626,True,"Квиз, плиз! [стрим] SPB",276,"12 ноября/Суббота, 20:00","Везде, где есть интернет"
47627,True,300к1 [стрим] SPB,2,"13 ноября/Воскресенье, 20:00","Везде, где есть интернет"
47918,True,"Квиз, плиз! SPB",588,"22 ноября/Вторник, 19:30",Grand Bianco
47925,True,"Квиз, плиз! SPB",588,"23 ноября/Среда, 19:30",Ресторан ParkKing
47928,True,"Квиз, плиз! SPB",589,"24 ноября/Четверг, 19:30",ЦИНЬ
47931,True,[новички] SPB,590,"25 ноября/Пятница, 19:30",ЦИНЬ
47932,True,"Квиз, плиз! SPB",590,"25 ноября/Пятница, 19:30",Rossi's Club
47936,True,"Квиз, плиз! SPB",589,"26 ноября/Суббота, 15:30",Ресторан ParkKing
47937,False,"Квиз, плиз! SPB",588,"26 ноября/Суббота, 19:30",Ресторан ParkKing
47938,True,"Квиз, плиз! SPB",590,"27 ноября/Воскресенье, 15:30",Grand Bianco
47940,True,"Квиз, плиз! SPB",589,"27 ноября/Воскресенье, 16:00",Puberty
47942,True,"Квиз, плиз! [стрим] SPB",277,"18 ноября/Пятница, 20:00","Везде, где есть интернет"
47943,True,"Квиз, плиз! [стрим] SPB",278,"19 ноября/Суббота, 20:00","Везде, где есть интернет"
48224,True,"Квиз, плиз! SPB",591,"29 ноября/Вторник, 19:30",Puberty
48225,True,"Квиз, плиз! SPB",592,"30 ноября/Среда, 19:30",Grand Bianco
48230,True,"Квиз, плиз! SPB",591,"1 декабря/Четверг, 19:30",Rossi's Club
48231,True,[новички] SPB,593,"2 декабря/Пятница, 19:30",ЦИНЬ
48233,True,"Квиз, плиз! SPB",593,"2 декабря/Пятница, 19:30",Ресторан ParkKing
48236,True,"Квиз, плиз! SPB",592,"3 декабря/Суббота, 17:00",Rossi's Club
48237,True,"Квиз, плиз! SPB",591,"3 декабря/Суббота, 19:30",Ресторан ParkKing
48239,True,"Квиз, плиз! SPB",592,"4 декабря/Воскресенье, 16:00",Puberty
48242,True,"Квиз, плиз! SPB",593,"4 декабря/Воскресенье, 19:30",Дворец Олимпия
48245,True,"Квиз, плиз! [стрим] SPB",279,"25 ноября/Пятница, 20:00","Везде, где есть интернет"
48248,True,"Квиз, плиз! [стрим] SPB",280,"26 ноября/Суббота, 20:00","Везде, где есть интернет"
48564,True,"Квиз, плиз! SPB",594,"6 декабря/Вторник, 19:30",Puberty
48566,True,"Квиз, плиз! SPB",595,"7 декабря/Среда, 19:30",Ресторан ParkKing
48568,True,"Квиз, плиз! SPB",595,"8 декабря/Четверг, 19:30",Rossi's Club
48570,True,"Квиз, плиз! SPB",596,"9 декабря/Пятница, 19:30",Rossi's Club
48571,True,"Квиз, плиз! SPB",594,"9 декабря/Пятница, 19:30",Ресторан ParkKing
48572,True,[новички] SPB,596,"9 декабря/Пятница, 19:30",ЦИНЬ
48578,True,"Квиз, плиз! SPB",596,"10 декабря/Суббота, 17:00",Rossi's Club
48582,True,"Квиз, плиз! SPB",595,"10 декабря/Суббота, 19:30",Ресторан ParkKing
48586,True,"Квиз, плиз! SPB",594,"11 декабря/Воскресенье, 19:30",Дворец Олимпия
48596,True,"Квиз, плиз! [стрим] SPB",281,"2 декабря/Пятница, 20:00","Везде, где есть интернет"
48597,True,"Квиз, плиз! [стрим] SPB",282,"3 декабря/Суббота, 20:00","Везде, где есть интернет"
48908,True,"Квиз, плиз! SPB",597,"13 декабря/Вторник, 19:30",Grand Bianco
48909,True,"Квиз, плиз! SPB",598,"14 декабря/Среда, 19:30",Grand Bianco
48910,True,"Квиз, плиз! SPB",597,"14 декабря/Среда, 19:30",Ресторан ParkKing
48912,True,"Квиз, плиз! SPB",598,"15 декабря/Четверг, 19:30",Rossi's Club
48913,True,"Квиз, плиз! SPB",599,"16 декабря/Пятница, 19:30",Rossi's Club
48915,True,"Квиз, плиз! SPB",599,"17 декабря/Суббота, 19:30",Ресторан ParkKing
48916,True,"Квиз, плиз! SPB",597,"17 декабря/Суббота, 15:30",Ресторан ParkKing
48919,True,"Квиз, плиз! SPB",599,"18 декабря/Воскресенье, 16:00",Puberty
48920,True,"Квиз, плиз! SPB",598,"18 декабря/Воскресенье, 19:30",Ресторан ParkKing
48921,True,"Квиз, плиз! [стрим] SPB",283,"9 декабря/Пятница, 20:00","Везде, где есть интернет"
48922,True,"Квиз, плиз! [стрим] SPB",284,"10 декабря/Суббота, 20:00","Везде, где есть интернет"
49227,True,"Квиз, плиз! SPB",599,"16 декабря/Пятница, 19:30",Ресторан ParkKing
49231,False,"Квиз, плиз! SPB",600,"19 декабря/Понедельник, 19:30",Rossi's Club
49233,True,"Квиз, плиз! SPB",601,"19 декабря/Понедельник, 19:30",Ресторан ParkKing
49234,True,"Квиз, плиз! SPB",600,"20 декабря/Вторник, 19:30",Puberty
49235,True,"Квиз, плиз! SPB",601,"20 декабря/Вторник, 19:30",Rossi's Club
49237,True,"Квиз, плиз! SPB",600,"21 декабря/Среда, 19:30",Ресторан ParkKing
49245,True,"Квиз, плиз! SPB",602,"25 декабря/Воскресенье, 15:30",Ресторан ParkKing
49249,True,"Квиз, плиз! SPB",602,"25 декабря/Воскресенье, 16:00",Rossi's Club
49256,True,"Квиз, плиз! [стрим] SPB",285,"15 декабря/Четверг, 20:00","Везде, где есть интернет"
49258,True,"Квиз, плиз! [стрим] SPB",286,"16 декабря/Пятница, 20:00","Везде, где есть интернет"
49259,True,"Квиз, плиз! [стрим] SPB",287,"17 декабря/Суббота, 20:00","Везде, где есть интернет"
49487,True,"Квиз, плиз! SPB",603,"26 декабря/Понедельник, 19:30",Rossi's Club
49490,True,"Квиз, плиз! SPB",603,"27 декабря/Вторник, 19:30",Rossi's Club
49491,True,"Квиз, плиз! SPB",604,"28 декабря/Среда, 19:30",Ресторан ParkKing
49494,True,"Квиз, плиз! SPB",604,"30 декабря/Пятница, 19:30",Ресторан ParkKing
49523,True,"Квиз, плиз! [стрим] SPB",288,"22 декабря/Четверг, 20:00","Везде, где есть интернет"
49525,True,"Квиз, плиз! [стрим] SPB",289,"23 декабря/Пятница, 20:00","Везде, где есть интернет"
49527,True,"Квиз, плиз! [стрим] SPB",290,"24 декабря/Суббота, 20:00","Везде, где есть интернет"
49837,True,"Квиз, плиз! SPB",605,"3 января/Вторник, 18:00",Puberty
49841,True,"Квиз, плиз! SPB",605,"4 января/Среда, 19:30",Ресторан ParkKing
49845,True,"Квиз, плиз! SPB",605,"5 января/Четверг, 19:30",Ресторан ParkKing
49849,True,[новички] SPB,606,"6 января/Пятница, 19:30",ЦИНЬ
49852,True,"Квиз, плиз! SPB",606,"6 января/Пятница, 18:00",Puberty
49860,True,"Квиз, плиз! SPB",606,"7 января/Суббота, 15:30",Ресторан ParkKing
49866,True,"Квиз, плиз! SPB",606,"8 января/Воскресенье, 16:00",Puberty
49871,True,"Квиз, плиз! [стрим] SPB",291,"2 января/Понедельник, 20:00","Везде, где есть интернет"
49875,True,"Квиз, плиз! [стрим] SPB",292,"5 января/Четверг, 20:00","Везде, где есть интернет"
49877,True,"Квиз, плиз! [стрим] SPB",293,"7 января/Суббота, 20:00","Везде, где есть интернет"
50054,True,"Квиз, плиз! SPB",607,"10 января/Вторник, 19:30",Grand Bianco
50056,True,"Квиз, плиз! SPB",608,"11 января/Среда, 19:30",Grand Bianco
50057,False,"Квиз, плиз! SPB",609,"11 января/Среда, 19:30",Ресторан ParkKing
50058,True,"Квиз, плиз! [железные яйца] SPB",5,"12 января/Четверг, 19:30",Grand Bianco
50059,True,"Квиз, плиз! SPB",607,"12 января/Четверг, 19:30",Дворец Олимпия
50061,True,"Квиз, плиз! SPB",607,"13 января/Пятница, 19:30",Rossi's Club
50062,True,"Квиз, плиз! SPB",608,"13 января/Пятница, 19:30",Ресторан ParkKing
50065,True,"Квиз, плиз! SPB",609,"14 января/Суббота, 15:30",Ресторан ParkKing
50066,True,"Квиз, плиз!.jpeg SPB",1,"14 января/Суббота, 19:30",Ресторан ParkKing
50067,True,"Квиз, плиз! SPB",609,"15 января/Воскресенье, 15:30",Grand Bianco
50069,True,"Квиз, плиз!.jpeg SPB",1,"15 января/Воскресенье, 19:30",Grand Bianco
50071,True,"Квиз, плиз! SPB",608,"15 января/Воскресенье, 19:30",Дворец Олимпия
50482,True,"Квиз, плиз! SPB",610,"17 января/Вторник, 19:30",Grand Bianco
50483,True,"Квиз, плиз! SPB",611,"17 января/Вторник, 19:30",Puberty
50485,False,"Квиз, плиз! SPB",610,"18 января/Среда, 19:30",Ресторан ParkKing
50487,True,"Квиз, плиз! SPB",611,"19 января/Четверг, 19:30",Grand Bianco
50489,False,[новички] SPB,612,"20 января/Пятница, 19:30",ЦИНЬ
50490,True,"Квиз, плиз! SPB",612,"20 января/Пятница, 19:30",Rossi's Club
50492,True,"Квиз, плиз!.jpeg SPB",1,"21 января/Суббота, 16:00",Puberty
50493,True,"Квиз, плиз! SPB",611,"21 января/Суббота, 19:30",Ресторан ParkKing
50494,True,"Квиз, плиз! SPB",610,"21 января/Суббота, 19:30",Дворец Олимпия
50498,True,"Квиз, плиз! SPB",612,"22 января/Воскресенье, 19:30",Ресторан ParkKing
50500,True,"Квиз, плиз! [стрим] SPB",294,"13 января/Пятница, 20:00","Везде, где есть интернет"
50501,True,"Квиз, плиз! [стрим] SPB",295,"14 января/Суббота, 20:00","Везде, где есть интернет"
50833,True,"Квиз, плиз! SPB",613,"24 января/Вторник, 19:30",Puberty
50835,True,"Квиз, плиз! SPB",614,"25 января/Среда, 19:30",Ресторан ParkKing
50837,True,"Квиз, плиз! SPB",613,"26 января/Четверг, 19:30",Grand Bianco
50838,True,[новички] SPB,615,"27 января/Пятница, 19:30",ЦИНЬ
50839,True,"Квиз, плиз! SPB",614,"27 января/Пятница, 19:30",Rossi's Club
50840,True,"Квиз, плиз! SPB",615,"27 января/Пятница, 19:30",Ресторан ParkKing
50843,True,"Квиз, плиз! SPB",615,"28 января/Суббота, 15:30",Grand Bianco
50845,True,"Квиз, плиз! SPB",613,"28 января/Суббота, 19:30",Ресторан ParkKing
50847,True,"Квиз, плиз! SPB",615,"29 января/Воскресенье, 16:00",Puberty
50848,True,"Квиз, плиз! SPB",614,"29 января/Воскресенье, 19:30",Grand Bianco
50852,True,"Квиз, плиз! [стрим] SPB",296,"20 января/Пятница, 20:00","Везде, где есть интернет"
50853,True,"Квиз, плиз! [стрим] SPB",297,"21 января/Суббота, 20:00","Везде, где есть интернет"
51198,True,"Квиз, плиз! SPB",616,"31 января/Вторник, 19:30",Puberty
51203,True,"Квиз, плиз! SPB",617,"1 февраля/Среда, 19:30",Grand Bianco
51206,True,"Квиз, плиз! SPB",616,"2 февраля/Четверг, 19:30",Grand Bianco
51209,True,"Квиз, плиз! SPB",618,"3 февраля/Пятница, 19:30",Ресторан ParkKing
51210,True,[новички] SPB,618,"3 февраля/Пятница, 19:30",ЦИНЬ
51213,True,"Квиз, плиз! SPB",618,"4 февраля/Суббота, 19:30",Дворец Олимпия
51214,True,"Квиз, плиз! SPB",617,"4 февраля/Суббота, 19:30",Ресторан ParkKing
51216,True,"Квиз, плиз! SPB",616,"5 февраля/Воскресенье, 15:30",Grand Bianco
51217,True,[300к1] SPB,5,"5 февраля/Воскресенье, 19:30",Grand Bianco
51218,True,"Квиз, плиз! SPB",617,"5 февраля/Воскресенье, 19:30",Ресторан ParkKing
51220,True,[300к1] SPB,5,"8 февраля/Среда, 19:30",Grand Bianco
51224,True,"Квиз, плиз! [стрим] SPB",298,"27 января/Пятница, 20:00","Везде, где есть интернет"
51226,True,"Квиз, плиз! [стрим] SPB",299,"28 января/Суббота, 20:00","Везде, где есть интернет"
51555,True,"Квиз, плиз! SPB",619,"7 февраля/Вторник, 19:30",Puberty
51556,True,"Квиз, плиз! SPB",620,"8 февраля/Среда, 19:30",Ресторан ParkKing
51558,True,[новички] SPB,621,"9 февраля/Четверг, 19:30",ЦИНЬ
51559,True,"Квиз, плиз! SPB",621,"9 февраля/Четверг, 19:30",Ресторан ParkKing
51561,True,"Квиз, плиз! SPB",620,"10 февраля/Пятница, 19:30",Rossi's Club
51562,True,"Квиз, плиз! SPB",619,"10 февраля/Пятница, 19:30",Ресторан ParkKing
51563,True,"Квиз, плиз! SPB",620,"11 февраля/Суббота, 16:00",Puberty
51564,True,"Квиз, плиз! SPB",619,"11 февраля/Суббота, 15:30",Ресторан ParkKing
51568,True,"Квиз, плиз! SPB",621,"12 февраля/Воскресенье, 15:30",Grand Bianco
51606,True,"Квиз, плиз! [стрим] SPB",300,"3 февраля/Пятница, 20:00","Везде, где есть интернет"
51609,False,"Квиз, плиз! [стрим] SPB",301,"4 февраля/Суббота, 20:00","Везде, где есть интернет"
51990,True,"Квиз, плиз! SPB",622,"14 февраля/Вторник, 19:30",Puberty
51991,True,[300к1] SPB,5,"14 февраля/Вторник, 19:30",Grand Bianco
51992,True,"Квиз, плиз! SPB",623,"15 февраля/Среда, 19:30",Grand Bianco
51995,True,"Квиз, плиз! SPB",622,"16 февраля/Четверг, 19:30",Ресторан ParkKing
51996,True,"Квиз, плиз! SPB",624,"17 февраля/Пятница, 19:30",Дворец Олимпия
51998,True,"Квиз, плиз! SPB",624,"17 февраля/Пятница, 19:30",Ресторан ParkKing
52000,True,"Квиз, плиз! SPB",622,"18 февраля/Суббота, 15:30",Ресторан ParkKing
52001,True,"Квиз, плиз! SPB",623,"18 февраля/Суббота, 19:30",Ресторан ParkKing
52005,True,"Квиз, плиз! SPB",624,"19 февраля/Воскресенье, 19:30",Ресторан ParkKing
52007,True,"Квиз, плиз! [стрим] SPB",302,"10 февраля/Пятница, 20:00","Везде, где есть интернет"
52008,True,"Квиз, плиз! [стрим] SPB",303,"11 февраля/Суббота, 20:00","Везде, где есть интернет"
52010,True,"Квиз, плиз! SPB",623,"16 февраля/Четверг, 19:30",Игристые
52380,True,"Квиз, плиз! SPB",625,"21 февраля/Вторник, 19:30",Puberty
52385,True,"Квиз, плиз! SPB",626,"22 февраля/Среда, 19:30",Ресторан ParkKing
52388,True,"Квиз, плиз! SPB",625,"23 февраля/Четверг, 15:30",Ресторан ParkKing
52389,True,[новички] SPB,627,"23 февраля/Четверг, 19:30",ЦИНЬ
